Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,61,31,E:System.Windows.UIElement.IsEnabledChanged,,,,,IsEnabledChanged += OnEnabledChanged;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,61,8,M:System.Windows.Controls.Button.#ctor,,,,,public ImageButton() { IsEnabledChanged += OnEnabledChanged; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,57,16,T:System.Windows.Media.ImageSource,,,,,Source = Images.ForCommand(value);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,57,16,T:System.Windows.Media.ImageSource,,,,,Source = Images.ForCommand(value);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,56,16,P:System.Windows.Controls.Primitives.ButtonBase.Command,,,,,base.Command = value;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,53,18,P:System.Windows.Controls.Primitives.ButtonBase.Command,,,,,return base.Command;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,27,12,T:System.Windows.Media.ImageSource,,,,,"set              {                  if (value != null)                  {                      enabled = new Image() { Source = value };                      if (enabled != null)                      {                          disabled = MakeDisabledImage(enabled);                          enabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });                          enabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });                          disabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });                          disabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });                      }                  }                  else                  {                      enabled = null;                      disabled = null;                  }                  Update();                  NotifyChanged(nameof(Source));              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,47,16,T:System.Windows.Media.ImageSource,,,,,NotifyChanged(nameof(Source));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,44,20,T:System.Windows.Controls.Image,,,,,disabled = null;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,43,20,T:System.Windows.Controls.Image,,,,,enabled = null;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,38,24,P:System.Windows.Data.Binding.Source,,,,,"disabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,38,24,T:System.Windows.Data.Binding,,,,,"disabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,38,24,M:System.Windows.Data.Binding.#ctor(System.String),,,,,"disabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,38,24,T:System.Windows.FrameworkElement,,,,,"disabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,38,24,T:System.Windows.DependencyProperty,,,,,"disabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,38,24,F:System.Windows.FrameworkElement.HeightProperty,,,,,"disabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,38,24,T:System.Windows.Controls.Image,,,,,"disabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,38,24,T:System.Windows.Data.BindingExpressionBase,,,,,"disabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,38,24,"M:System.Windows.FrameworkElement.SetBinding(System.Windows.DependencyProperty,System.Windows.Data.BindingBase)",,,,,"disabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,37,24,P:System.Windows.Data.Binding.Source,,,,,"disabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,37,24,T:System.Windows.Data.Binding,,,,,"disabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,37,24,M:System.Windows.Data.Binding.#ctor(System.String),,,,,"disabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,37,24,T:System.Windows.FrameworkElement,,,,,"disabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,37,24,T:System.Windows.DependencyProperty,,,,,"disabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,37,24,F:System.Windows.FrameworkElement.WidthProperty,,,,,"disabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,37,24,T:System.Windows.Controls.Image,,,,,"disabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,37,24,T:System.Windows.Data.BindingExpressionBase,,,,,"disabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,37,24,"M:System.Windows.FrameworkElement.SetBinding(System.Windows.DependencyProperty,System.Windows.Data.BindingBase)",,,,,"disabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,36,24,P:System.Windows.Data.Binding.Source,,,,,"enabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,36,24,T:System.Windows.Data.Binding,,,,,"enabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,36,24,M:System.Windows.Data.Binding.#ctor(System.String),,,,,"enabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,36,24,T:System.Windows.FrameworkElement,,,,,"enabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,36,24,T:System.Windows.DependencyProperty,,,,,"enabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,36,24,F:System.Windows.FrameworkElement.HeightProperty,,,,,"enabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,36,24,T:System.Windows.Controls.Image,,,,,"enabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,36,24,T:System.Windows.Data.BindingExpressionBase,,,,,"enabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,36,24,"M:System.Windows.FrameworkElement.SetBinding(System.Windows.DependencyProperty,System.Windows.Data.BindingBase)",,,,,"enabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,35,24,P:System.Windows.Data.Binding.Source,,,,,"enabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,35,24,T:System.Windows.Data.Binding,,,,,"enabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,35,24,M:System.Windows.Data.Binding.#ctor(System.String),,,,,"enabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,35,24,T:System.Windows.FrameworkElement,,,,,"enabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,35,24,T:System.Windows.DependencyProperty,,,,,"enabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,35,24,F:System.Windows.FrameworkElement.WidthProperty,,,,,"enabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,35,24,T:System.Windows.Controls.Image,,,,,"enabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,35,24,T:System.Windows.Data.BindingExpressionBase,,,,,"enabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,35,24,"M:System.Windows.FrameworkElement.SetBinding(System.Windows.DependencyProperty,System.Windows.Data.BindingBase)",,,,,"enabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,34,24,T:System.Windows.Controls.Image,,,,,disabled = MakeDisabledImage(enabled);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,34,24,T:System.Windows.Controls.Image,,,,,disabled = MakeDisabledImage(enabled);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,34,24,T:System.Windows.Controls.Image,,,,,disabled = MakeDisabledImage(enabled);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,32,20,T:System.Windows.Controls.Image,,,,,"if (enabled != null)                      {                          disabled = MakeDisabledImage(enabled);                          enabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });                          enabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });                          disabled.SetBinding(Image.WidthProperty, new Binding(""ImageWidth"") { Source = this });                          disabled.SetBinding(Image.HeightProperty, new Binding(""ImageHeight"") { Source = this });                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,31,20,T:System.Windows.Media.ImageSource,,,,,enabled = new Image() { Source = value };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,31,20,P:System.Windows.Controls.Image.Source,,,,,enabled = new Image() { Source = value };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,31,20,T:System.Windows.Controls.Image,,,,,enabled = new Image() { Source = value };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,31,20,M:System.Windows.Controls.Image.#ctor,,,,,enabled = new Image() { Source = value };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,31,20,T:System.Windows.Controls.Image,,,,,enabled = new Image() { Source = value };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,26,12,T:System.Windows.Media.ImageSource,,,,,get { return enabled?.Source; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Utils\ImageButton.cs,26,18,T:System.Windows.Media.ImageSource,,,,,return enabled?.Source;
